Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1147960,3,3,10,2,2,4,5,1,1,15,7,24,6500,35,715.5,1.46,185.71,11.01,92.30%,5.40%,2.30%,21.50%,11.50%,8.10%,3.10%,0.00%,0.00%,6.20%,6.90%,42.70%,20.00%,60.00%,13.80%,6.20%,43.50%,9.60%,16.50%,8.10%,6.20%,0.00%,0.00%,2.30%,0.00%,13.80%,0.00%
1148010,2,1,13,2,2,4,4,1,1,19,4,6,8300,15,2766,2.5,553.33,33.33,100.00%,0.00%,0.00%,12.70%,0.00%,3.60%,0.00%,0.00%,5.40%,0.00%,0.00%,78.30%,83.70%,16.30%,0.00%,0.00%,12.70%,0.00%,0.00%,3.60%,0.00%,78.30%,5.40%,0.00%,0.00%,0.00%,0.00%
1148070,2,3,10,2,2,4,5,2,0,12,2,4,6325,17,754.5,4.25,372.06,11.93,79.80%,0.00%,20.20%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,97.60%,62.80%,34.80%,2.40%,0.00%,0.00%,34.80%,62.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.40%,0.00%
1148140,3,2,10,2,2,6,3,1,1,30,4,14,7200,17,921,1.21,423.53,12.79,91.70%,3.10%,5.20%,26.00%,0.00%,7.30%,0.00%,0.00%,0.00%,19.40%,0.00%,47.20%,37.80%,62.20%,0.00%,0.00%,46.90%,8.70%,37.20%,7.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1148150,1,1,4,2,2,7,8,3,1,36,3,10,7300,14,806.5,1.4,521.43,11.05,100.00%,0.00%,0.00%,22.60%,0.00%,0.00%,0.00%,0.00%,0.00%,63.00%,0.00%,14.40%,12.30%,83.60%,0.00%,4.10%,30.80%,0.00%,63.00%,4.10%,0.00%,0.00%,0.00%,2.10%,0.00%,0.00%,0.00%
1148180,1,1,8,2,2,5,3,2,0,19,6,15,9300,19,1329.5,1.27,489.47,14.3,100.00%,0.00%,0.00%,23.70%,0.00%,10.50%,0.00%,1.60%,0.00%,4.30%,3.20%,56.70%,35.50%,60.20%,0.00%,4.30%,78.00%,5.60%,4.30%,10.50%,0.00%,0.00%,0.00%,0.00%,1.60%,0.00%,0.00%
1148250,1,3,5,2,2,5,4,3,1,28,2,12,7925,17,774.5,1.42,466.18,9.77,97.20%,2.80%,0.00%,54.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.70%,6.60%,55.50%,0.00%,37.90%,97.20%,0.00%,0.00%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1148280,2,0,0,0,2,0,0,5,0,0,4,5,2300,5,255.5,1,460,11.11,87.00%,13.00%,0.00%,34.80%,0.00%,13.00%,0.00%,0.00%,0.00%,0.00%,9.80%,42.40%,9.80%,47.80%,0.00%,42.40%,77.20%,9.80%,0.00%,13.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1148330,3,3,10,2,2,7,4,3,1,14,2,2,4825,14,793.5,7,344.64,16.45,100.00%,0.00%,0.00%,20.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,79.30%,79.30%,20.70%,0.00%,0.00%,20.70%,0.00%,0.00%,79.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1148380,2,3,10,2,2,9,5,1,1,16,5,16,5950,18,715,1.13,330.56,12.02,100.00%,0.00%,0.00%,10.50%,0.00%,3.80%,50.40%,2.50%,0.00%,0.00%,0.00%,32.80%,17.20%,82.80%,0.00%,0.00%,86.60%,0.00%,3.80%,3.80%,3.40%,0.00%,0.00%,0.00%,2.50%,0.00%,0.00%
1148460,1,1,4,2,2,7,8,3,1,32,2,4,12300,16,1277,4,768.75,10.38,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.40%,0.00%,0.00%,0.00%,0.00%,23.60%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1148480,2,1,10,2,2,5,4,1,1,17,2,9,5550,24,870.5,2.67,231.25,15.68,100.00%,0.00%,0.00%,39.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.40%,36.90%,63.10%,0.00%,0.00%,79.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.70%,0.00%,0.00%,0.00%
1150090,3,1,10,2,4,5,2,4,1,12,3,9,6275,26,688.5,2.89,241.35,10.97,95.20%,0.00%,4.80%,0.00%,0.00%,0.00%,71.70%,0.00%,0.00%,9.60%,0.00%,18.70%,6.40%,92.00%,0.00%,1.60%,78.10%,0.00%,15.50%,0.00%,4.80%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%
1150100,1,1,4,2,4,5,6,4,1,35,5,20,10892,23,1286.61,1.15,473.57,11.81,86.20%,13.80%,0.00%,44.10%,0.00%,0.00%,0.00%,4.10%,2.10%,2.80%,0.00%,47.00%,18.60%,81.40%,0.00%,0.00%,62.00%,9.60%,2.80%,6.20%,2.10%,2.10%,2.10%,0.00%,4.10%,0.00%,9.10%
1150350,1,2,6,2,4,5,4,4,1,24,1,4,11775,34,1470.5,8.5,346.32,12.49,93.60%,0.00%,6.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,44.60%,54.80%,0.00%,0.60%,0.60%,3.80%,54.80%,0.00%,40.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1150380,2,1,10,2,2,7,5,1,1,43,7,42,21925,70,2715.5,1.67,313.21,12.39,92.80%,7.20%,0.00%,0.00%,5.50%,4.40%,1.80%,0.70%,0.00%,1.80%,1.00%,84.70%,34.40%,60.10%,5.50%,0.00%,5.50%,52.10%,19.50%,6.80%,4.60%,0.00%,0.00%,5.40%,0.70%,5.50%,0.00%
1150400,3,3,10,2,4,4,4,4,2,20,5,24,12100,50,1578.5,2.08,242,13.05,79.50%,16.70%,3.70%,5.00%,0.00%,0.00%,6.60%,1.90%,11.20%,0.00%,0.00%,75.40%,51.70%,45.00%,1.70%,1.70%,33.50%,11.20%,3.70%,0.00%,32.20%,3.70%,11.20%,0.00%,2.90%,1.70%,0.00%
1150490,2,3,10,2,4,5,4,4,1,27,5,22,7850,43,1305,1.95,182.56,16.62,100.00%,0.00%,0.00%,24.20%,3.80%,0.00%,0.00%,12.40%,0.00%,0.00%,6.70%,52.90%,54.50%,41.70%,3.80%,0.00%,31.20%,38.20%,0.00%,0.00%,3.80%,7.00%,0.00%,0.00%,14.00%,3.80%,1.90%
1150620,1,1,10,2,4,5,5,4,1,39,3,20,10375,37,1431.5,1.85,280.41,13.8,71.10%,27.50%,1.40%,0.00%,0.00%,10.10%,2.90%,0.00%,0.00%,0.00%,0.00%,87.00%,9.90%,90.10%,0.00%,0.00%,6.50%,16.60%,2.70%,71.30%,1.90%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1150720,2,1,15,2,4,5,2,4,1,17,3,16,7175,38,761,2.38,188.82,10.61,81.20%,11.80%,7.00%,0.00%,0.00%,1.00%,0.00%,2.10%,0.00%,0.00%,0.00%,96.90%,46.30%,2.10%,0.00%,51.60%,52.60%,1.00%,36.20%,8.00%,0.00%,0.00%,0.00%,0.00%,2.10%,0.00%,0.00%
1150750,1,3,10,2,4,5,4,4,1,26,4,17,7225,32,1123,1.88,225.78,15.54,48.10%,45.70%,6.20%,8.30%,0.00%,47.80%,6.90%,0.00%,0.00%,0.00%,0.00%,37.00%,35.30%,64.70%,0.00%,0.00%,27.30%,3.10%,0.00%,67.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.10%
1150910,1,1,4,2,4,5,5,4,1,39,4,13,14000,29,2693,2.23,482.76,19.24,100.00%,0.00%,0.00%,82.90%,4.30%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,12.30%,81.40%,14.30%,4.30%,0.00%,85.00%,0.00%,1.10%,0.00%,0.00%,6.40%,0.00%,2.70%,0.50%,4.30%,0.00%
1150950,1,3,10,2,4,5,4,4,1,21,3,17,16725,61,2515.5,3.59,274.18,15.04,91.50%,5.80%,2.70%,0.00%,0.00%,46.20%,0.00%,0.00%,0.00%,0.00%,4.00%,49.80%,44.20%,48.60%,0.00%,7.20%,6.00%,7.20%,0.00%,64.10%,22.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1150970,2,3,10,2,4,5,4,4,1,15,6,18,23450,44,1991,2.44,532.95,8.49,99.40%,0.60%,0.00%,0.30%,44.10%,1.30%,1.70%,1.30%,0.00%,0.00%,0.00%,51.30%,2.60%,51.60%,45.80%,0.00%,4.20%,46.50%,1.00%,1.30%,0.00%,0.00%,0.00%,0.00%,1.30%,45.80%,0.00%
1151040,1,1,13,2,4,5,2,4,1,15,6,21,6975,31,864,1.48,225,12.39,100.00%,0.00%,0.00%,9.00%,0.00%,0.00%,25.80%,2.20%,0.00%,2.90%,2.20%,58.10%,28.30%,71.70%,0.00%,0.00%,78.50%,2.20%,11.50%,5.70%,0.00%,0.00%,0.00%,0.00%,2.20%,0.00%,0.00%
1151170,2,3,10,2,4,5,4,4,1,13,5,10,9325,22,1037.5,2.2,423.86,11.13,100.00%,0.00%,0.00%,80.40%,3.20%,0.00%,2.10%,3.20%,0.00%,0.00%,0.00%,11.00%,5.60%,89.00%,3.20%,2.10%,89.50%,0.00%,1.60%,1.60%,0.00%,0.00%,0.00%,0.80%,3.20%,3.20%,0.00%
1151190,1,0,0,0,4,0,0,5,0,0,3,7,2275,7,419,1,325,18.42,96.70%,0.00%,3.30%,0.00%,0.00%,23.10%,0.00%,0.00%,0.00%,39.60%,0.00%,37.40%,37.40%,62.60%,0.00%,0.00%,0.00%,0.00%,39.60%,42.90%,0.00%,17.60%,0.00%,0.00%,0.00%,0.00%,0.00%
1151290,1,3,10,2,4,7,4,4,2,30,3,30,6835,31,1118.75,1.03,220.48,16.37,83.90%,16.10%,0.00%,0.00%,0.00%,2.20%,0.00%,0.00%,2.20%,0.00%,0.00%,95.60%,86.80%,13.20%,0.00%,0.00%,59.40%,0.00%,9.90%,23.00%,0.00%,0.00%,4.00%,0.00%,1.10%,0.00%,2.60%
1151420,2,1,4,2,4,7,4,4,1,16,2,17,7935,25,903.65,1.47,317.4,11.39,45.50%,48.20%,6.30%,0.00%,0.00%,17.00%,0.00%,0.00%,0.00%,0.00%,0.00%,83.00%,62.80%,25.90%,0.00%,11.30%,65.00%,6.30%,0.00%,22.70%,0.00%,2.80%,0.00%,0.00%,0.00%,0.00%,3.20%
1151460,1,0,0,0,4,0,0,5,0,0,1,2,1125,3,216,1.5,375,19.2,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1151510,2,3,9,2,4,8,2,4,1,35,6,25,6650,33,933,1.32,201.52,14.03,93.20%,0.00%,6.80%,22.60%,2.30%,3.40%,0.00%,1.10%,1.10%,0.00%,0.00%,69.50%,44.40%,53.40%,2.30%,0.00%,41.70%,0.00%,6.80%,30.10%,0.00%,0.00%,6.80%,1.10%,6.80%,2.30%,4.50%
1151600,1,3,8,2,4,7,3,4,1,24,4,19,8775,54,995.5,2.84,162.5,11.34,100.00%,0.00%,0.00%,29.60%,0.00%,2.60%,0.00%,0.00%,0.00%,1.10%,0.00%,66.70%,45.00%,49.60%,0.00%,5.40%,50.40%,0.00%,5.10%,5.70%,38.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1151760,2,1,4,2,4,5,5,4,1,28,5,17,19525,18,1989.5,1.06,1084.72,10.19,98.80%,1.20%,0.00%,2.00%,26.10%,5.80%,0.00%,0.80%,0.00%,0.00%,0.00%,65.30%,12.30%,61.60%,26.10%,0.00%,20.50%,0.00%,0.00%,5.80%,0.00%,2.30%,0.00%,0.00%,0.80%,26.10%,44.60%
1151830,1,1,10,2,4,7,8,4,1,4,4,20,26625,47,2969,2.35,566.49,11.15,69.20%,0.80%,30.00%,76.20%,0.00%,0.60%,0.00%,0.00%,0.00%,0.80%,0.00%,22.40%,10.00%,90.00%,0.00%,0.00%,87.30%,0.00%,4.10%,7.50%,0.80%,0.30%,0.00%,0.00%,0.00%,0.00%,0.00%
1152040,3,1,4,2,4,5,2,4,1,18,5,23,13100,39,1534.5,1.7,335.9,11.71,100.00%,0.00%,0.00%,26.00%,0.00%,13.70%,0.00%,0.60%,0.00%,0.00%,1.10%,58.60%,27.50%,58.80%,0.00%,13.70%,61.10%,1.10%,0.00%,17.20%,18.30%,1.70%,0.00%,0.00%,0.60%,0.00%,0.00%
1152050,1,1,4,2,4,5,4,4,1,46,6,35,9275,40,1334.75,1.14,231.88,14.39,70.60%,15.90%,13.50%,8.60%,0.00%,2.40%,0.00%,4.90%,4.90%,0.00%,4.00%,75.20%,65.50%,33.70%,0.00%,0.80%,35.60%,12.10%,18.60%,10.50%,4.30%,1.60%,4.90%,0.00%,7.50%,0.00%,4.90%
1152170,1,3,10,2,4,7,2,4,1,33,2,13,9200,38,1899,2.92,242.11,20.64,100.00%,0.00%,0.00%,66.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.20%,64.70%,35.30%,0.00%,0.00%,71.70%,4.90%,0.00%,0.00%,0.00%,23.40%,0.00%,0.00%,0.00%,0.00%,0.00%
1152230,2,3,9,2,4,6,4,4,1,34,4,30,27345,73,3860.25,2.43,374.59,14.12,95.60%,0.00%,4.40%,3.70%,0.00%,0.00%,0.00%,0.80%,0.00%,0.00%,2.20%,93.30%,79.60%,20.40%,0.00%,0.00%,14.90%,25.00%,58.40%,0.00%,0.00%,0.00%,0.00%,0.00%,1.70%,0.00%,0.00%
1152360,1,0,0,0,4,0,0,5,0,0,4,10,3350,15,569.5,1.5,223.33,17,100.00%,0.00%,0.00%,66.40%,0.00%,0.00%,0.00%,9.00%,0.00%,0.00%,2.20%,22.40%,76.10%,23.90%,0.00%,0.00%,66.40%,2.20%,6.70%,4.50%,0.00%,11.20%,0.00%,0.00%,9.00%,0.00%,0.00%
1155080,1,3,10,2,3,7,4,4,2,25,6,21,7550,29,970.75,1.38,260.34,12.86,73.50%,11.60%,14.90%,3.00%,4.00%,0.00%,0.00%,9.90%,4.00%,5.30%,0.00%,73.80%,41.10%,55.00%,4.00%,0.00%,26.50%,0.00%,5.30%,4.00%,0.00%,6.00%,4.00%,0.00%,15.90%,4.00%,34.40%
1155110,1,1,10,2,3,7,4,4,1,42,5,57,8650,70,929,1.23,123.57,10.74,90.50%,6.90%,2.60%,2.30%,0.00%,0.00%,2.30%,0.00%,0.00%,2.30%,5.20%,87.90%,29.50%,59.00%,0.00%,11.60%,63.60%,17.30%,7.80%,0.00%,1.20%,0.90%,5.80%,0.00%,0.00%,0.00%,3.50%
1155150,2,1,4,2,4,5,5,4,1,44,1,8,13325,17,1683.5,2.13,783.82,12.63,76.70%,3.00%,20.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,90.20%,9.80%,0.00%,0.00%,0.00%,0.00%,99.20%,0.00%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1155250,2,1,10,2,4,5,4,4,1,30,3,19,5825,25,807.5,1.32,233,13.86,89.70%,0.00%,10.30%,3.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.60%,94.00%,78.10%,21.90%,0.00%,0.00%,41.60%,19.30%,39.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1155270,1,1,5,2,3,5,4,4,1,15,4,13,8800,27,1005,2.08,325.93,11.42,95.50%,0.00%,4.50%,61.90%,3.40%,0.00%,0.00%,0.00%,4.30%,0.00%,0.00%,30.40%,6.30%,90.30%,3.40%,0.00%,87.80%,0.00%,0.00%,3.40%,0.00%,1.10%,4.30%,0.00%,0.00%,3.40%,0.00%
1155360,2,0,0,0,3,0,0,5,0,0,3,22,4910,30,917.5,1.36,163.67,18.69,71.50%,0.00%,28.50%,0.00%,0.00%,0.00%,0.00%,38.20%,0.00%,0.00%,6.10%,55.70%,94.40%,5.60%,0.00%,0.00%,7.30%,6.10%,6.10%,11.70%,30.50%,0.00%,0.00%,0.00%,38.20%,0.00%,0.00%
1155380,1,2,4,2,3,7,4,2,1,29,5,25,7450,46,1030,1.84,161.96,13.83,96.00%,3.00%,1.00%,39.90%,0.00%,0.00%,0.00%,0.00%,1.00%,4.00%,15.10%,39.90%,44.60%,54.00%,0.00%,1.30%,60.70%,16.10%,5.00%,2.00%,0.00%,14.10%,2.00%,0.00%,0.00%,0.00%,0.00%
1155460,1,1,13,1,4,5,4,4,1,20,4,25,10150,30,1422.5,1.2,338.33,14.01,79.80%,12.80%,7.40%,0.00%,0.00%,8.90%,0.00%,5.20%,4.40%,0.00%,0.00%,81.50%,74.90%,19.20%,0.00%,5.90%,32.80%,0.00%,31.00%,23.60%,0.00%,0.00%,4.40%,0.00%,6.70%,0.00%,1.50%
1155550,2,1,10,2,4,8,4,4,1,38,4,28,8460,32,1325,1.14,264.38,15.66,82.30%,5.30%,12.40%,14.20%,0.00%,12.40%,0.00%,0.00%,5.30%,0.00%,0.00%,68.10%,54.20%,43.40%,0.00%,2.40%,41.80%,3.00%,16.30%,21.30%,2.70%,0.00%,5.30%,0.00%,0.00%,0.00%,9.80%
1155580,1,1,10,2,4,5,3,4,1,18,3,9,5475,25,674,2.78,219,12.31,75.30%,19.20%,5.50%,0.00%,0.00%,35.60%,0.00%,0.00%,0.00%,53.00%,0.00%,11.40%,6.80%,93.20%,0.00%,0.00%,1.40%,0.00%,53.00%,45.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1155680,1,0,0,0,3,0,0,5,0,0,3,21,11975,33,1521.5,1.57,362.88,12.71,85.40%,2.50%,12.10%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%,0.00%,5.00%,93.70%,21.30%,78.70%,0.00%,0.00%,10.60%,73.10%,0.00%,2.50%,12.50%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%
1155700,3,0,0,0,3,0,0,5,0,0,1,1,225,1,42,1,225,18.67,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1155740,2,1,4,2,3,7,5,2,1,13,3,4,12500,25,1310.5,6.25,500,10.48,100.00%,0.00%,0.00%,90.40%,0.00%,0.00%,0.00%,0.00%,0.00%,3.20%,0.00%,6.40%,0.00%,100.00%,0.00%,0.00%,96.80%,0.00%,3.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1155820,1,3,10,2,4,5,5,4,1,44,4,25,31125,63,6365,2.52,494.05,20.45,81.90%,9.40%,8.70%,21.60%,0.00%,0.00%,0.00%,28.00%,0.00%,0.00%,2.70%,47.80%,88.40%,11.30%,0.20%,0.00%,36.10%,2.70%,0.00%,0.00%,0.00%,25.30%,0.00%,0.00%,30.40%,0.20%,5.30%
1155870,1,3,4,2,4,8,5,2,1,22,5,27,9200,47,1906,1.74,195.74,20.72,96.70%,0.00%,3.30%,3.80%,0.00%,0.00%,0.00%,22.00%,0.80%,0.00%,24.50%,48.90%,97.00%,3.00%,0.00%,0.00%,7.90%,40.20%,1.60%,1.60%,0.00%,6.50%,0.80%,1.60%,35.60%,0.00%,4.10%
1155960,1,1,10,2,4,7,3,4,1,19,1,2,600,2,72,1,300,12,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1156020,1,3,10,2,3,7,5,2,1,25,7,62,10320,75,1537.1,1.21,137.6,14.89,85.20%,1.90%,12.80%,4.60%,2.90%,1.50%,0.00%,0.00%,2.90%,3.90%,5.10%,79.20%,67.50%,27.90%,2.90%,1.70%,40.00%,12.80%,3.90%,6.50%,7.80%,0.00%,2.90%,2.90%,0.00%,2.90%,20.30%
1156100,2,1,10,2,4,6,12,2,1,25,5,33,23325,45,2599,1.36,518.33,11.14,100.00%,0.00%,0.00%,9.60%,0.00%,2.90%,27.90%,0.00%,0.00%,7.70%,0.00%,51.90%,12.10%,87.90%,0.00%,0.00%,62.80%,2.60%,10.60%,21.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.60%
1156150,1,1,4,2,2,7,4,2,1,19,6,27,11000,36,1232.25,1.33,305.56,11.2,98.60%,1.40%,0.00%,30.20%,6.80%,1.40%,3.60%,1.40%,0.00%,0.00%,0.00%,56.60%,18.90%,58.00%,6.80%,16.40%,66.10%,0.00%,3.60%,15.70%,0.90%,4.10%,0.00%,0.00%,1.40%,6.80%,1.40%
1156220,3,0,0,0,3,0,0,5,0,0,4,15,10825,25,819.5,1.67,433,7.57,100.00%,0.00%,0.00%,0.00%,69.30%,0.00%,3.70%,0.00%,0.00%,0.90%,0.00%,26.10%,15.90%,14.80%,69.30%,0.00%,4.60%,6.50%,14.10%,0.00%,5.50%,0.00%,0.00%,0.00%,0.00%,69.30%,0.00%
1156240,2,3,10,2,3,5,4,4,1,19,7,34,9800,46,1349.5,1.35,213.04,13.77,76.00%,21.40%,2.60%,12.80%,0.00%,4.60%,0.00%,2.30%,2.30%,2.00%,4.60%,71.40%,51.50%,48.50%,0.00%,0.00%,20.40%,6.10%,2.80%,17.90%,0.00%,7.70%,2.30%,2.30%,2.30%,0.00%,38.30%
1156290,1,3,10,2,3,7,4,2,1,38,3,15,9825,27,1036.5,1.8,363.89,10.55,89.30%,0.00%,10.70%,0.00%,0.00%,0.00%,28.50%,0.00%,4.60%,0.00%,0.00%,66.90%,3.10%,96.90%,0.00%,0.00%,82.70%,0.00%,2.50%,0.00%,0.00%,0.00%,14.80%,0.00%,0.00%,0.00%,0.00%
1156520,1,1,5,2,3,8,4,2,1,19,4,18,10850,40,1397.5,2.22,271.25,12.88,94.50%,5.50%,0.00%,56.20%,0.00%,6.20%,0.00%,0.00%,1.40%,0.00%,0.00%,36.20%,16.40%,83.60%,0.00%,0.00%,77.90%,0.00%,2.80%,12.40%,0.00%,3.20%,1.40%,0.00%,0.00%,0.00%,2.30%
1156690,1,1,15,2,3,8,4,3,1,33,3,16,3700,23,491.5,1.44,160.87,13.28,100.00%,0.00%,0.00%,0.00%,0.00%,4.10%,0.00%,0.00%,2.00%,0.00%,0.00%,93.90%,73.60%,26.40%,0.00%,0.00%,27.00%,0.00%,48.60%,22.30%,0.00%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%
1156770,1,1,8,2,3,5,4,2,1,25,1,4,8950,22,1701,5.5,406.82,19.01,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,97.20%,0.00%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1156780,2,0,0,0,3,0,0,5,0,0,3,4,1500,4,214,1,375,14.27,90.00%,0.00%,10.00%,56.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.00%,33.30%,40.00%,60.00%,0.00%,0.00%,90.00%,10.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1156840,1,0,0,0,3,0,0,5,0,0,3,9,2100,10,235,1.11,210,11.19,89.30%,10.70%,0.00%,0.00%,0.00%,32.10%,9.50%,0.00%,0.00%,0.00%,0.00%,58.30%,17.90%,67.90%,0.00%,14.30%,64.30%,0.00%,0.00%,35.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1156880,2,3,10,2,4,5,9,2,1,21,6,22,13750,34,1740,1.55,404.41,12.65,94.50%,5.50%,0.00%,18.40%,0.00%,1.60%,0.00%,1.10%,1.60%,0.00%,2.70%,74.50%,38.70%,35.10%,0.00%,26.20%,64.00%,13.10%,1.10%,19.10%,0.00%,0.00%,1.60%,0.00%,1.10%,0.00%,0.00%
1156970,2,1,10,2,3,6,3,4,2,26,5,26,10175,35,1481.5,1.35,290.71,14.56,57.00%,36.10%,6.90%,2.90%,0.00%,37.60%,5.90%,0.00%,0.00%,0.00%,1.50%,52.10%,28.00%,72.00%,0.00%,0.00%,13.30%,7.90%,16.20%,58.70%,3.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1156990,1,0,0,0,3,0,0,5,0,0,3,3,525,3,112.5,1,175,21.43,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,14.30%,0.00%,0.00%,71.40%,85.70%,14.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,0.00%,85.70%,0.00%,0.00%
1157070,3,3,16,2,4,2,6,1,1,10,3,13,6500,17,727.5,1.31,382.35,11.19,100.00%,0.00%,0.00%,11.90%,0.00%,0.00%,13.80%,0.00%,0.00%,0.00%,0.00%,74.20%,30.80%,23.10%,0.00%,46.20%,60.00%,11.50%,10.40%,15.00%,3.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1157120,2,2,10,2,3,4,5,4,1,18,4,13,13400,24,1655.25,1.85,558.33,12.35,93.30%,4.50%,2.20%,56.70%,0.00%,4.50%,0.00%,10.10%,0.00%,0.00%,0.00%,28.70%,11.20%,88.80%,0.00%,0.00%,84.30%,1.10%,0.00%,4.50%,0.00%,0.00%,0.00%,0.00%,10.10%,0.00%,0.00%
1157180,2,3,12,2,3,7,3,2,1,35,4,39,11330,54,2085.4,1.38,209.81,18.41,75.70%,18.80%,5.50%,8.60%,0.00%,5.30%,0.00%,0.00%,1.30%,0.00%,0.00%,84.80%,73.70%,24.10%,0.90%,1.30%,15.70%,2.00%,0.90%,26.00%,14.10%,32.70%,1.30%,6.00%,0.00%,0.00%,1.40%
1157190,1,1,5,2,3,7,4,4,1,24,5,16,5200,22,789.75,1.38,236.36,15.19,61.10%,38.90%,0.00%,2.90%,0.00%,20.20%,0.00%,5.80%,36.10%,0.00%,0.00%,35.10%,28.80%,71.20%,0.00%,0.00%,20.20%,0.00%,5.80%,24.50%,0.00%,5.80%,36.10%,0.00%,5.80%,0.00%,1.90%
1157250,3,1,10,2,4,5,4,4,1,12,4,15,9400,25,1127.5,1.67,376,11.99,92.00%,3.20%,4.80%,10.10%,0.00%,0.00%,40.40%,0.00%,0.00%,0.00%,14.40%,35.10%,22.10%,77.90%,0.00%,0.00%,50.50%,42.30%,4.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,2.10%
